0.310000000	2.17593946761610	0
0.361900000	2.12445268478350	0
0.413900000	2.09345546724470	0
0.465800000	2.07319213393330	0
0.517800000	2.05904722716390	0
0.569700000	2.04873510066650	0
0.621600000	2.04090710283110	0
0.673600000	2.03476064351880	0
0.725500000	2.02981739058970	0
0.777500000	2.02572648183690	0
0.829400000	2.02227788870660	0
0.881300000	2.01930477316150	0
0.933300000	2.01668852102430	0
0.985200000	2.01435537314140	0
1.037000000	2.01224123185970	0
1.089000000	2.01028667602290	0
1.141000000	2.00846317420110	0
1.193000000	2.00674171994340	0
1.245000000	2.00509934732080	0
1.297000000	2.00351767512980	0
1.349000000	2.00198184540370	0
1.401000000	2.00047973847190	0
1.453000000	1.99900138502270	0
1.505000000	1.99753852051520	0
1.557000000	1.99608424380070	0
1.609000000	1.99463275295580	0
1.660000000	1.99320714014510	0
1.712000000	1.99174738102670	0
1.764000000	1.99027780656880	0
1.816000000	1.98879532872620	0
1.868000000	1.98729727572710	0
1.920000000	1.98578132432550	0
1.972000000	1.98424544451980	0
2.024000000	1.98268785418090	0
2.076000000	1.98110698160630	0
2.128000000	1.97950143445460	0
2.180000000	1.97786997384460	0
2.232000000	1.97621149265980	0
2.284000000	1.97452499729200	0
2.336000000	1.97280959221630	0
2.388000000	1.97106446690190	0
2.440000000	1.96928888466460	0
2.491000000	1.96751721507110	0
2.543000000	1.96567937400580	0
2.595000000	1.96380923076710	0
2.647000000	1.96190626046240	0
2.699000000	1.95996997603920	0
2.751000000	1.95799992369180	0
2.803000000	1.95599567885690	0
2.855000000	1.95395684271240	0
2.907000000	1.95188303910670	0
2.959000000	1.94977391185990	0
3.011000000	1.94762912238330	0
3.063000000	1.94544834757560	0
3.115000000	1.94323127795800	0
3.167000000	1.94097761601700	0
3.219000000	1.93868707472810	0
3.271000000	1.93635937623660	0
3.323000000	1.93399425067700	0
3.374000000	1.93163800014710	0
3.426000000	1.92919796975400	0
3.478000000	1.92671974534280	0
3.530000000	1.92420307932020	0
3.582000000	1.92164772773160	0
3.634000000	1.91905344961690	0
3.686000000	1.91642000642190	0
3.738000000	1.91374716146070	0
3.790000000	1.91103467942170	0
3.842000000	1.90828232591320	0
3.894000000	1.90548986704390	0
3.946000000	1.90265706903440	0
3.998000000	1.89978369785610	0
4.050000000	1.89686951889460	0
4.102000000	1.89391429663480	0
4.154000000	1.89091779436550	0
4.206000000	1.88787977390030	0
4.257000000	1.88485961712790	0
4.309000000	1.88173864849760	0
4.361000000	1.87857544041280	0
4.413000000	1.87536974632980	0
4.465000000	1.87212131703590	0
4.517000000	1.86882990043910	0
4.569000000	1.86549524136380	0
4.621000000	1.86211708135300	0
4.673000000	1.85869515847530	0
4.725000000	1.85522920713620	0
4.777000000	1.85171895789320	0
4.829000000	1.84816413727310	0
4.881000000	1.84456446759220	0
4.933000000	1.84091966677730	0
4.985000000	1.83722944818870	0
5.037000000	1.83349352044250	0
5.088000000	1.82978475244060	0
5.140000000	1.82595740575840	0
5.192000000	1.82208345147920	0
5.244000000	1.81816257757260	0
5.296000000	1.81419446637370	0
5.348000000	1.81017879439860	0
5.400000000	1.80611523215860	0
5.452000000	1.80200344397130	0
5.504000000	1.79784308776700	0
